Type	Name
Abundance	"a(CHEBI:""calcium(2+)"",loc(MESH:""Endoplasmic Reticulum""))"
Abundance	"a(CONSO:""CONSO00018"")"
Abundance	"a(CHEBI:""gamma-aminobutyrate"")"
Abundance	"a(MESH:""Dendritic Cells, Follicular"")"
Abundance	"a(GO:""actin cytoskeleton"",loc(MESH:""Synapses""))"
Abundance	"a(CHEBI:""mevastatin"")"
Abundance	"a(MESH:""Free Radical Scavengers"")"
Abundance	"a(PUBCHEM:""10380472"")"
Abundance	"a(CHEBI:""1-phosphatidyl-1D-myo-inositol"")"
Abundance	"a(PUBCHEM:""9907532"")"
Abundance	"a(CHEBI:""memantine"")"
Abundance	"a(CONSO:""CONSO00092"")"
Abundance	"a(PUBCHEM:""447912"")"
Abundance	"a(CHEBI:""fluoxetine"")"
Abundance	"a(MESH:""Caspases"")"
Abundance	"a(PUBCHEM:""310264704"")"
Abundance	"a(CHEBI:""serotonin"")"
Abundance	"a(CONSO:""protein aggregates"",loc(MESH:""Cytosol""))"
Abundance	"a(CHEBI:""dopamine"",loc(MESH:""Nerve Endings""))"
Abundance	"a(CHEBI:""berberine"")"
Abundance	"a(CONSO:""amyloid-beta aggregates"",loc(CONSO:""dense core plaques""))"
Abundance	"a(PUBCHEM:""3396"")"
Abundance	"a(MESH:""Amyloid"")"
Abundance	"a(CONSO:""amyloid-beta 42 oligomers"")"
Abundance	"a(CHEBI:""etoposide"")"
Abundance	"a(CHEBI:""double-stranded DNA"")"
Abundance	"a(CHEBI:""mexiletine"")"
Abundance	"a(CHEBI:""histamine"")"
Abundance	"a(CHEBI:""N-[4-oxo-2-(2H-tetrazol-5-yl)-1-benzopyran-8-yl]-4-(4-phenylbutoxy)benzamide"")"
Abundance	"a(CHEBI:""epoxomicin"")"
Abundance	"a(CONSO:""amyloid-beta fibrils"")"
Abundance	"a(PUBCHEM:""14193399"")"
Abundance	"a(CHEBI:""5-isoquinolinesulfonic acid [4-[2-[5-isoquinolinylsulfonyl(methyl)amino]-3-oxo-3-(4-phenyl-1-piperazinyl)propyl]phenyl] ester"")"
Abundance	"a(CHEBI:""regorafenib"")"
Abundance	"a(CHEBI:""phosphatidylinositol 3-phosphate"")"
Abundance	"a(NCIT:""Superoxide Dismutase"")"
Abundance	"a(NCIT:""Adenosine Triphosphate"")"
Abundance	"a(CHEBI:""Ang II"")"
Abundance	"a(PUBCHEM:""54708532"")"
Abundance	"a(CHEBI:""amyloid-beta"",loc(GO:""mitochondrion""))"
Abundance	"a(CHEBI:""1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate"")"
Abundance	"a(PUBCHEM:""24721561"")"
Abundance	"a(CHEBI:""epothilone A"")"
Abundance	"a(CHEBI:""amyloid-beta"",loc(MESH:""Synapses""))"
Abundance	"a(CHEBI:""1,8-cineole"")"
Abundance	"a(CHEBI:""quercetin 3-O-beta-D-galactopyranoside"")"
Abundance	"a(PUBCHEM:""3086599"")"
Abundance	"a(MESHA:""Astrocytes"")"
Abundance	"a(PUBCHEM:""439378"")"
Abundance	"a(CHEBI:""carbazole"")"
Abundance	"a(CHEBI:""1457"")"
Abundance	"a(MESHA:""Macrophages"")"
Abundance	"a(CHEBI:""dioxygen"")"
Abundance	"a(CHEBI:""3441"")"
Abundance	"a(CHEBI:""amyloid-beta"",loc(MESHA:""Brain""))"
Abundance	"a(CHEBI:""cocaine"")"
Abundance	"a(CHEBI:""melatonin"")"
Abundance	"a(CHEBI:""ammonium chloride"")"
Abundance	"a(CONSO:""Tau antibody, MC1"")"
Abundance	"a(MESHA:""Neutrophils"")"
Abundance	"a(HBP:""alpha-synuclein aggregates"")"
Abundance	"a(CONSO:""ghost tangles"")"
Abundance	"a(CHEBI:""phorbol"")"
Abundance	"a(MESH:""Molecular Chaperones"")"
Abundance	"a(MESHCS:""Neurofibrillary Tangles"")"
Abundance	"a(PUBCHEM:""5311365"")"
Abundance	"a(CHEBI:""glyceraldehyde"")"
Activity	"act(p(HGNC:""NR4A1""))"
Activity	"act(p(MGI:""Grb10""))"
Activity	"act(p(HGNC:""CD40LG""))"
Activity	"act(p(MGI:""Timp3""))"
Activity	"act(p(RGD:""Nfkb1""))"
Activity	"act(a(MESH:""Receptors, Nicotinic""))"
Activity	"act(p(RGD:""Rac1""))"
Activity	"act(p(FLYBASE:""ttk""))"
Activity	"act(p(MGI:""Rasgrp3""))"
Activity	"act(a(CHEBI:""L-glutamine""))"
Activity	"act(p(RGD:""Hras""))"
Activity	"act(p(HGNC:""MVD""),ma(cat))"
Activity	"act(p(MGI:""E2f2""))"
Activity	"act(p(RGD:""Pak4""))"
Activity	"act(p(HGNC:""NAE1""))"
Activity	"act(p(RGD:""Il18""))"
Activity	"act(p(HGNC:""GALC""),ma(cat))"
Activity	"act(p(MGI:""Cmah""),ma(cat))"
Activity	"act(p(MGI:""Pfkfb1""))"
Activity	"act(p(HGNC:""NACA""))"
Activity	"act(complex(SCOMP:""AMP Activated Protein Kinase Complex""))"
Activity	"act(p(MGI:""Foxo3""))"
Activity	"act(p(HGNCGENEFAMILY:""Cholinergic receptors muscarinic""))"
Activity	"act(p(RGD:""Map4k2""))"
Activity	"act(p(FLYBASE:""CG6287""),ma(cat))"
Activity	"act(p(RGD:""Rubcn""))"
Activity	"act(complex(p(HGNC:""EGFR""),p(HGNC:""EGFR"")))"
Activity	"act(p(MGI:""Kras""))"
Activity	"act(p(RGD:""Zeb2""))"
Activity	"act(complex(GOCC:""respiratory chain complex IV""))"
Activity	"act(p(RGD:""Prkcd""))"
Activity	"act(p(HGNC:""B3GNT6""),ma(cat))"
Activity	"act(p(RGD:""Setd7""))"
Activity	"act(p(HGNC:""STAT6""))"
Activity	"act(p(MGI:""Prodh""),ma(cat))"
Activity	"act(p(HGNC:""REL""))"
Activity	"act(p(MESH:""Protein-Tyrosine Kinases""))"
Activity	"act(p(RGD:""Zfpm2""))"
Activity	"act(p(MGI:""Tlr4""))"
Activity	"act(p(RGD:""Il6""))"
Activity	"act(p(HGNC:""UGCG""),ma(cat))"
Activity	"act(p(MGI:""Npl""),ma(cat))"
Activity	"act(p(HGNC:""PDCD4""))"
Activity	"act(complex(p(RGD:""Ccnb1""),p(RGD:""Cdk1"")))"
Activity	"act(complex(p(HGNC:""ITGA4""),p(HGNC:""ITGB1"")))"
Activity	"act(p(HGNC:""TNFAIP3""))"
Activity	"act(p(MGI:""Cyp21a1""),ma(cat))"
Activity	"act(p(HGNC:""EIF2S1""),ma(GO:""translation regulator activity""))"
Activity	"act(p(RGD:""Sepsecs""),ma(cat))"
Activity	"act(p(HGNC:""SH2B2""))"
Activity	"act(p(RGD:""Pax8""))"
Activity	"act(p(FLYBASE:""spz""))"
Activity	"act(p(RGD:""F8""))"
Activity	"act(p(RGD:""Pdgfb""))"
Activity	"act(p(HGNC:""SLCO2A1""),ma(tport))"
Activity	"act(p(RGD:""Ikbkg""))"
Activity	"act(p(HGNC:""AKR1D1""),ma(cat))"
Activity	"act(p(MGI:""Cckbr""))"
Activity	"act(complex(p(HGNC:""BTK""),p(HGNC:""LCP2""),p(HGNC:""PLCG2"")))"
Activity	"act(p(RGD:""Arf1""))"
Activity	"act(p(FLYBASE:""Parp""))"
Activity	"act(p(HGNC:""PRTN3""),ma(GOBP:""proteolysis""))"
Activity	"act(p(MGI:""Axl""))"
Activity	"act(p(HGNC:""CHRNA3"",loc(MESH:""Muscles"")))"
Activity	"act(p(RGD:""Traf6""))"
Activity	"act(p(HGNC:""CH25H""),ma(cat))"
Activity	"act(p(RGD:""Nlk""))"
Activity	"act(p(HGNC:""HOXD10""))"
Activity	"act(p(RGD:""Il33""))"
Activity	"act(p(HGNC:""RAC2""))"
Activity	"act(complex(p(HGNC:""IL17RA""),p(HGNC:""IL17RC"")))"
Activity	"act(p(HGNC:""VCP""))"
Activity	"act(p(RGD:""Fcsk""),ma(cat))"
Activity	"act(p(HGNC:""NFS1""),ma(cat))"
Activity	"act(p(MGI:""Ganab""),ma(cat))"
Activity	"act(p(HGNC:""KIT""))"
Activity	"act(complex(p(MGI:""Nos3""),composite(p(MGI:""Calm1""),p(MGI:""Calm2""),p(MGI:""Calm3""),p(MGI:""Calm4""),p(MGI:""Calm5""),p(MGI:""Calml3""),p(MGI:""Calml4"")),composite(p(MGI:""Cav1""),p(MGI:""Cav2""),p(MGI:""Cav3"")),composite(p(MGI:""Hsp90aa1""),p(MGI:""Hsp90ab1""),p(MGI:""Hsp90b1""))))"
Activity	"act(p(RGD:""Cdkn2a""))"
Activity	"act(p(HGNC:""GFAP""))"
Activity	"act(p(HGNC:""IKBKE""))"
Activity	"act(p(RGD:""L2hgdh""),ma(cat))"
Activity	"act(p(HGNC:""NUDT16L1""))"
Activity	"act(p(RGD:""Dctpp1""),ma(cat))"
Activity	"act(p(HGNC:""SRC""),ma(kin))"
Activity	"act(p(MGI:""Hsd11b2""),ma(cat))"
Activity	"act(p(FPLX:""NOS""))"
Activity	"act(p(RGD:""Araf""))"
Activity	"act(p(HGNC:""SLC2A4""))"
Activity	"act(complex(p(RGD:""Bcl2""),p(RGD:""Bcl2l1"")))"
Activity	"act(p(FLYBASE:""PGRP-LB""))"
Activity	"act(p(RGD:""Optn""))"
Activity	"act(complex(p(HGNC:""NCK2""),composite(p(HGNC:""BUB1B-PAK6""),p(HGNC:""PAK1""),p(HGNC:""PAK2""),p(HGNC:""PAK3""),p(HGNC:""PAK4""),p(HGNC:""PAK5""),p(HGNC:""PAK6""))))"
Activity	"act(p(HGNC:""CALCR""))"
Activity	"act(p(MGI:""Atr""))"
Activity	"act(p(HGNC:""MCOLN1""))"
Activity	"act(p(MGI:""Ifih1""))"
Activity	"act(complex(p(HGNC:""BMPR1A""),p(HGNC:""BMPR2"")))"
Activity	"act(complex(p(RGD:""Cdc20""),composite(p(RGD:""Anapc1""),p(RGD:""Anapc10""),p(RGD:""Anapc11""),p(RGD:""Anapc13""),p(RGD:""Anapc2""),p(RGD:""Anapc4""),p(RGD:""Anapc5""),p(RGD:""Anapc7""),p(RGD:""Cdc16""),p(RGD:""Cdc23""),p(RGD:""Cdc26""),p(RGD:""Cdc27""))))"
Activity	"act(p(HGNC:""ARF1""))"
Activity	"act(a(CONSO:""advanced glycation end product""))"
Activity	"act(p(MGI:""Chrm3""))"
Activity	"act(p(HGNC:""HIF1A""),ma(tscript))"
Activity	"act(p(MGI:""Rel""))"
Activity	"act(p(HGNC:""CD14""))"
Activity	"act(p(RGD:""Alg2""),ma(cat))"
Activity	"act(p(FLYBASE:""wts""))"
Activity	"act(p(RGD:""Gper1""))"
Activity	"act(p(FLYBASE:""CG10184""),ma(cat))"
Activity	"act(p(HGNC:""RARB""),ma(tscript))"
Activity	"act(p(MGI:""Rheb""))"
Activity	"act(a(CHEBI:""Thrombin""))"
Activity	"act(p(RGD:""Naglu""),ma(cat))"
Activity	"act(p(HGNC:""PRLR""))"
Activity	"act(p(MGI:""Chat""),ma(cat))"
Activity	"act(p(FLYBASE:""fkh""))"
Activity	"act(p(HGNC:""COQ2""),ma(cat))"
Activity	"act(p(HGNC:""STAT1""))"
Activity	"act(p(RGD:""Daxx""))"
Activity	"act(p(FLYBASE:""pnt""))"
Activity	"act(complex(p(MGI:""Bcl10""),p(MGI:""Card11""),p(MGI:""Malt1"")))"
Activity	"act(complex(p(HGNC:""MAP3K7""),composite(p(HGNC:""TAB1""),p(HGNC:""TAB2""))))"
Activity	"act(p(MGI:""Uox""),ma(cat))"
Activity	"act(complex(p(FLYBASE:""Debcl""),p(FLYBASE:""Drp1"")))"
Activity	"act(p(MGI:""Tnfrsf9""))"
Activity	"act(p(MGI:""Gab1""))"
Activity	"act(p(INTERPRO:""Heat shock protein 70 family""))"
Activity	"act(p(RGD:""Map3k6""))"
Activity	"act(p(FLYBASE:""Taldo""),ma(cat))"
Activity	"act(p(RGD:""Smcr8""))"
Activity	"act(p(FLYBASE:""psh""))"
Activity	"act(p(MGI:""Mtap""),ma(cat))"
Activity	"act(p(RGD:""Stmn1""))"
Activity	"act(p(HGNC:""OGG1""))"
Activity	"act(p(RGD:""Mefv""))"
Activity	"act(p(HGNC:""GCNT3""),ma(cat))"
Activity	"act(p(RGD:""Cbr4""),ma(cat))"
Activity	"act(p(HGNC:""TBXA2R""))"
Activity	"act(p(MGI:""Htd2""),ma(cat))"
Activity	"act(p(HGNC:""MRAS""))"
Activity	"act(p(HGNC:""TBK1""),ma(kin))"
Activity	"act(p(RGD:""Mtap""),ma(cat))"
Activity	"act(a(CHEBI:""physostigmine""))"
Activity	"act(p(MGI:""Espl1""))"
Activity	"act(p(HGNC:""MC2R""))"
Activity	"act(p(MGI:""Castor1""))"
Activity	"act(p(HGNC:""PTPRC""))"
Activity	"act(p(MGI:""Marcks""))"
Activity	"act(p(MGI:""Dld""),ma(cat))"
Activity	"act(p(ECCODE:""2.5.1.21""))"
Activity	"act(p(MGI:""Myl2""))"
Activity	"act(p(FLYBASE:""Ask1""))"
Activity	"act(p(MGI:""Drd5""))"
Activity	"act(p(HGNC:""ITCH""))"
Activity	"act(p(RGD:""Gcnt1""),ma(cat))"
Activity	"act(p(FLYBASE:""schlank""),ma(cat))"
Activity	"act(p(RGD:""Chrna7""),ma(GOBP:""calcium ion import""))"
Activity	"act(p(MGI:""Fos""))"
Activity	"act(a(MESH:""3-methyl-5-(1-methyl-2-pyrrolidinyl)isoxazole""))"
Activity	"act(p(RGD:""Card9""))"
Activity	"act(complex(p(HGNC:""BNIP1""),p(HGNC:""STX18""),p(HGNC:""USE1"")))"
Activity	"act(p(RGD:""Slc7a5""))"
Activity	"act(p(HGNC:""MTHFR""),ma(cat))"
Activity	"act(p(MGI:""Ube2i""))"
Activity	"act(p(FPLX:""Gamma_secretase""))"
Activity	"act(p(MGI:""Ctss""))"
Activity	"act(a(CHEBI:""D-glucopyranose""))"
Activity	"act(complex(p(RGD:""Brk1""),p(RGD:""Wasf1"")))"
Activity	"act(p(HGNC:""CYP1A1""),ma(cat))"
Activity	"act(p(RGD:""Clec7a""))"
Activity	"act(p(FLYBASE:""v""),ma(cat))"
Activity	"act(p(HGNC:""CKB""),ma(kin))"
Activity	"act(complex(composite(p(MGI:""Ccnd1""),p(MGI:""Ccnd2""),p(MGI:""Ccnd3"")),composite(p(MGI:""Cdk4""),p(MGI:""Cdk6""))))"
Activity	"act(a(CHEBI:""scopolamine""))"
Activity	"act(p(RGD:""Ugdh""),ma(cat))"
Activity	"act(p(FLYBASE:""Ppcdc""),ma(cat))"
Activity	"act(p(MGI:""Rorc""))"
Activity	"act(p(HGNC:""PPCDC""),ma(cat))"
Activity	"act(complex(p(MGI:""Myd88""),p(MGI:""Tirap""),p(MGI:""Tollip"")))"
Activity	"act(p(RGD:""Gnaq""))"
Activity	"act(a(CHEBI:""amyloid-beta""),ma(MESH:""Toxic Actions""))"
Activity	"act(complex(p(RGD:""Traf6""),composite(p(RGD:""LOC100910771""),p(RGD:""Map3k7"")),composite(p(RGD:""Tab1""),p(RGD:""Tab2""))))"
Activity	"act(p(HGNC:""ACADL""),ma(cat))"
Activity	"act(p(MGI:""Dffa""))"
Activity	"act(p(HGNC:""PSAT1""),ma(cat))"
Activity	"act(p(MGI:""Tnfrsf8""))"
Activity	"act(p(HGNC:""CSNK1D""))"
Activity	"act(p(SFAM:""MEK1/2 Family""))"
Activity	"act(p(MGI:""Aspdh""),ma(cat))"
Activity	"act(a(CHEBI:""morphine""))"
Activity	"act(p(MGI:""Nr3c2""))"
Activity	"act(p(HGNC:""SKP2""))"
Activity	"act(p(RGD:""Kdsr""),ma(cat))"
Activity	"act(p(HGNC:""CYP1A2""),ma(cat))"
Activity	"act(p(MGI:""Ltc4s""),ma(cat))"
Activity	"act(p(RGD:""Prkcz""))"
Activity	"act(p(FPLX:""NFAT""),ma(tscript))"
Activity	"act(p(RGD:""Pipox""),ma(cat))"
Activity	"act(complex(p(HGNC:""CHUK""),p(HGNC:""IKBKB""),p(HGNC:""IKBKG"")))"
Activity	"act(p(RGD:""Pomk""),ma(cat))"
Activity	"act(p(HGNC:""FSHR""))"
Activity	"act(p(MGI:""Tnfrsf12a""))"
Activity	"act(p(FLYBASE:""CG6106""),ma(cat))"
Activity	"act(p(HGNC:""GRIN2A""))"
Activity	"act(p(RGD:""Bcl2l1""))"
Activity	"act(p(CONSO:""alpha-3 beta-2 nAChR""))"
Activity	"act(p(MGI:""Fcer1g""))"
Activity	"act(p(HGNC:""ALG2""),ma(cat))"
Activity	"act(p(MGI:""Tm7sf2""),ma(cat))"
Activity	"act(p(HGNC:""RXFP3""))"
Activity	"act(p(RGD:""Farp2""))"
Activity	"act(p(RGD:""Gadl1""),ma(cat))"
Activity	"act(p(HGNC:""HDAC6""))"
Activity	"act(p(MGI:""Pgam5""))"
Activity	"act(p(HGNC:""SELP""))"
Activity	"act(p(RGD:""Foxa2""))"
Activity	"act(p(HGNC:""B4GALNT1""),ma(cat))"
Activity	"act(p(MGI:""Il21""))"
Activity	"act(complex(p(HGNC:""ITGA5""),p(HGNC:""ITGB1"")))"
Activity	"act(p(HGNC:""MAP3K5""))"
Activity	"act(complex(p(RGD:""Itga7""),p(RGD:""Itgb1"")))"
Activity	"act(p(MGI:""App"",frag(""25_35"")))"
Activity	"act(p(RGD:""Otc""),ma(cat))"
Activity	"act(p(HGNC:""PAN3""))"
Activity	"act(p(MGI:""Sqle""),ma(cat))"
Activity	"act(p(HGNC:""YBX3""))"
Activity	"act(p(HGNC:""PIN1"",frag(""5_39"")))"
Activity	"act(p(MGI:""Nlrp3""))"
Activity	"act(p(HGNC:""EGF""))"
Activity	"act(p(RGD:""Hbegf""))"
Activity	"act(p(HGNC:""PTPN11""))"
Activity	"act(p(RGD:""Cav1""))"
Activity	"act(p(HGNC:""S1PR3""))"
Activity	"act(p(MGI:""C9orf72""))"
Activity	"act(p(FLYBASE:""CG13397""),ma(cat))"
Activity	"act(p(HGNC:""BID""))"
Activity	"act(p(RGD:""Nfe2l2""))"
Activity	"act(p(HGNC:""RHOA""),ma(GO:""GTPase activity""))"
Activity	"act(p(RGD:""Rgl1""))"
Activity	"act(p(HGNC:""GLO1""),ma(cat))"
Activity	"act(p(RGD:""Sdc1""))"
Activity	"act(p(FLYBASE:""Trh""),ma(cat))"
Activity	"act(p(RGD:""Mapk12""))"
Activity	"act(p(MGI:""Ppara""))"
Activity	"act(p(HGNC:""INSRR""))"
Activity	"act(p(RGD:""Pc""),ma(cat))"
Activity	"act(p(HGNC:""TRPV4""))"
Activity	"act(p(RGD:""Nedd4l""))"
Activity	"act(p(HGNC:""AGPS""),ma(cat))"
Activity	"act(p(MGI:""Hoxd10""))"
Activity	"act(p(HGNC:""RCHY1""))"
Activity	"act(p(HGNC:""PPARG""))"
Activity	"act(p(MGI:""Tgfbr1""))"
Activity	"act(p(HGNC:""TARDBP""),ma(MESH:""RNA Splicing""))"
Activity	"act(p(MGI:""Gmds""),ma(cat))"
Activity	"act(complex(p(HGNC:""IL1R1""),p(HGNC:""IL1RAP"")))"
Activity	"act(p(RGD:""Ttk""))"
Activity	"act(p(HGNC:""IVD""),ma(cat))"
Activity	"act(p(MGI:""Dapk1""),ma(kin))"
Activity	"act(complex(p(MGI:""Tas1r1""),p(MGI:""Tas1r3"")))"
Activity	"act(complex(MESH:""Inflammasomes""))"
Activity	"act(p(MGI:""Cdkn2c""))"
Activity	"act(p(HGNC:""GMDS""),ma(cat))"
Activity	"act(p(RGD:""Trim25""))"
Activity	"act(p(FLYBASE:""Eip55E""),ma(cat))"
Activity	"act(p(RGD:""Irak1""))"
Activity	"act(p(HGNC:""CAMK2A""))"
Activity	"act(p(MGI:""Adcy5""))"
Activity	"act(p(HGNC:""MME""))"
Activity	"act(p(RGD:""Hpse2""),ma(cat))"
Activity	"act(complex(p(HGNC:""IL10RB""),p(HGNC:""IL22RA1"")))"
Activity	"act(p(MGI:""Esr1""))"
Activity	"act(complex(p(HGNC:""NFKBIA""),composite(p(HGNC:""NFKB1""),p(HGNC:""RELA""))))"
Activity	"act(p(HGNC:""ADH5""),ma(cat))"
Activity	"act(p(HGNC:""CASP5""))"
Activity	"act(p(RGD:""Il1a""))"
Activity	"act(p(HGNC:""GALE""),ma(cat))"
Activity	"act(p(MGI:""Kars""),ma(cat))"
Activity	"act(p(MGI:""Inpp1""),ma(cat))"
Activity	"act(p(HGNC:""ZFYVE1""))"
Activity	"act(p(HGNC:""CHRNA5""))"
Activity	"act(p(RGD:""Pbx1""))"
Activity	"act(p(HGNC:""MAPT"",var(""?"")))"
Activity	"act(p(MGI:""Derl1""))"
Activity	"act(complex(p(HGNC:""CNTFR""),p(HGNC:""IL6ST""),p(HGNC:""LIFR"")))"
Activity	"act(p(MGI:""L1cam""))"
Activity	"act(p(FLYBASE:""Atg13""))"
Activity	"act(p(RGD:""Tnfrsf11a""))"
Activity	"act(p(MGI:""Eif3g""))"
Activity	"act(p(RGD:""Il21""))"
Activity	"act(p(HGNC:""RYR2""))"
Activity	"act(p(RGD:""Cyp8b1""),ma(cat))"
Activity	"act(p(HGNC:""LTC4S""),ma(cat))"
Activity	"act(p(RGD:""Glp1r""))"
Activity	"act(p(HGNC:""PGR""))"
Activity	"act(p(HGNC:""HRH1""))"
Activity	"act(p(MGI:""Npr1""))"
Activity	"act(a(MESH:""Hexosaminidases""))"
Activity	"act(p(MGI:""Pbx1""))"
Activity	"act(p(HGNC:""CCR9""))"
Activity	"act(p(RGD:""Mthfd1""),ma(cat))"
Activity	"act(p(HGNC:""ZFPM2""))"
Activity	"act(p(MGI:""Mtor""),ma(kin))"
Activity	"act(r(HGNC:""BACE1""))"
Activity	"act(complex(p(MGI:""Itga3""),p(MGI:""Itgb1"")))"
Activity	"act(p(FLYBASE:""CG7997""),ma(cat))"
Activity	"act(p(MGI:""Cndp2""),ma(cat))"
Activity	"act(p(FLYBASE:""Lkb1""))"
Activity	"act(p(RGD:""Sox9""))"
Activity	"act(p(HGNC:""POMC""))"
Activity	"act(p(HGNC:""CDK5R1""),ma(kin))"
Activity	"act(p(RGD:""Umps""),ma(cat))"
Activity	"act(p(FLYBASE:""whd""),ma(cat))"
Activity	"act(complex(p(MGI:""Ikbkg""),composite(p(MGI:""Chuk""),p(MGI:""Ikbkb""))))"
Activity	"act(p(FLYBASE:""CG15771""),ma(cat))"
Activity	"act(p(RGD:""B3gat3""),ma(cat))"
Activity	"act(p(HGNC:""SESN2""))"
Activity	"act(p(MGI:""Rxra"",loc(MESHA:""Macrophages"")))"
Activity	"act(p(RGD:""Ngfr""))"
Activity	"act(p(RGD:""Chrm4""))"
Activity	"act(p(HGNC:""HDC""),ma(cat))"
Activity	"act(p(MGI:""Mpo""),ma(cat))"
Activity	"act(p(HGNC:""TYR""),ma(cat))"
Activity	"act(p(MGI:""Naca""))"
Activity	"act(p(MGI:""Stk4""))"
Activity	"act(p(MGI:""Pdpk1""))"
Activity	"act(p(MESH:""Glucosylceramidase""))"
Activity	"act(p(RGD:""Sstr2""))"
Activity	"act(p(HGNC:""IL4I1""),ma(cat))"
Activity	"act(p(MGI:""Ccnb1""))"
Activity	"act(p(FLYBASE:""Fmo-1""),ma(cat))"
Activity	"act(complex(p(HGNC:""CD74""),p(HGNC:""CXCR4"")))"
Activity	"act(p(RGD:""Lhcgr""))"
Activity	"act(p(HGNC:""SLC18A2""))"
Activity	"act(p(MGI:""Rab3a""))"
Activity	"act(complex(p(FLYBASE:""TBC1d7""),composite(p(FLYBASE:""Tsc1""),p(FLYBASE:""gig""))))"
Activity	"act(p(MGI:""Smpd1""))"
Activity	"act(p(HGNC:""CIITA""))"
Activity	"act(p(MGI:""Carnmt1""),ma(cat))"
Activity	"act(p(RGD:""Jak1""))"
Activity	"act(p(HGNC:""CSK""),ma(phos))"
Activity	"act(p(MGI:""Mthfr""),ma(cat))"
Activity	"act(p(FLYBASE:""Src64B""))"
Activity	"act(p(MGI:""B3galnt2""),ma(cat))"
Activity	"act(p(FLYBASE:""CG5757""),ma(cat))"
Activity	"act(p(RGD:""Dpysl2""))"
Activity	"act(p(HGNC:""GIT1""))"
Activity	"act(complex(SCOMP:""C1q Complex""))"
Activity	"act(p(RGD:""Ptgir""))"
Activity	"act(p(FPLX:""CHRN""))"
Activity	"act(p(RGD:""Grm5""))"
Activity	"act(p(HGNC:""PIGY""),ma(cat))"
Activity	"act(complex(composite(p(MGI:""Btrc""),p(MGI:""Fbxw11"")),composite(p(MGI:""Cul1""),p(MGI:""Rbx1""),p(MGI:""Skp1a""))))"
Activity	"act(p(HGNC:""CTSS""))"
Activity	"act(p(RGD:""Trpc6""))"
Activity	"act(p(MGI:""Pten""))"
Activity	"act(p(HGNC:""PRKAR1A""),ma(kin))"
Activity	"act(p(RGD:""Aldh4a1""),ma(cat))"
Activity	"act(p(FLYBASE:""ci""))"
Activity	"act(p(RGD:""Tmem86b""),ma(cat))"
Activity	"act(p(HGNC:""RASSF5""))"
Activity	"act(p(RGD:""LOC688286""),ma(cat))"
Activity	"act(p(HGNC:""TLR5""))"
Activity	"act(p(RGD:""Syk""))"
Activity	"act(p(HGNC:""MARK1""))"
Activity	"act(p(RGD:""Cyp21a1""),ma(cat))"
Activity	"act(p(HGNC:""ILK""))"
Activity	"act(p(MGI:""Mgat1""),ma(cat))"
Activity	"act(p(HGNC:""SMO""))"
Activity	"act(complex(p(MGI:""Irf3""),p(MGI:""Irf7"")))"
Activity	"act(p(RGD:""Hmga2""))"
Activity	"act(p(HGNC:""SHC2"",pmod(Ph,T)))"
Activity	"act(p(RGD:""Allc""),ma(cat))"
Activity	"act(p(FLYBASE:""CG10268""),ma(cat))"
Activity	"act(p(RGD:""Itpr3""))"
Activity	"act(p(FLYBASE:""Cf2""))"
Activity	"act(p(MGI:""Galns""),ma(cat))"
Activity	"act(p(HGNC:""NEFM""))"
Activity	"act(p(HGNC:""RIPK2""))"
Activity	"act(p(MGI:""Nfkbia""))"
Activity	"act(a(GO:""lysosome""))"
Activity	"act(p(MGI:""Cdk2""))"
Activity	"act(p(HGNC:""AKR1A1""),ma(cat))"
Activity	"act(p(MGI:""Alg14""),ma(cat))"
Activity	"act(p(FLYBASE:""CG5287""),ma(cat))"
Activity	"act(p(RGD:""Bik""))"
Activity	"act(p(RGD:""Cdkn1a""))"
Activity	"act(p(HGNC:""HES1""))"
Activity	"act(p(MGI:""Nfx1""))"
Activity	"act(p(HGNC:""TYMS""),ma(cat))"
Activity	"act(p(HGNC:""ARHGEF1""))"
Activity	"act(p(RGD:""Slk""))"
Activity	"act(complex(p(HGNC:""BUB1B""),p(HGNC:""BUB3""),p(HGNC:""MAD2L1"")))"
Activity	"act(p(SFAM:""CASP Family""))"
Activity	"act(p(RGD:""Bhmt""),ma(cat))"
Activity	"act(p(HGNC:""SOX10""))"
Activity	"act(p(RGD:""Rapgef2""))"
Activity	"act(p(FLYBASE:""Pgd""),ma(cat))"
Activity	"act(p(RGD:""Atg14""))"
Activity	"act(p(FLYBASE:""PGRP-LC""))"
Activity	"act(p(RGD:""Proc""))"
Activity	"act(p(RGD:""Ddit4""))"
Activity	"act(p(HGNC:""ABCA1""),ma(tport))"
Activity	"act(p(RGD:""Atg16l1""))"
Activity	"act(p(HGNC:""B4GALT6""),ma(cat))"
Activity	"act(p(MGI:""Uxs1""),ma(cat))"
Activity	"act(p(MGI:""Sik2""))"
Activity	"act(p(HGNC:""QARS1""),ma(cat))"
Activity	"act(p(HGNC:""CASP1""),ma(GOBP:""proteolysis""))"
Activity	"act(p(MGI:""Met""))"
Activity	"act(p(CONSO:""alpha-3 beta-4 nAChR""))"
Activity	"act(p(RGD:""Mapkapk5""))"
Activity	"act(p(FLYBASE:""aay""),ma(cat))"
Activity	"act(p(RGD:""Mtmr14""))"
